transaction_date,customer_name,transaction_type,revenue,cost,product,order_status,department,profit,forecasted_revenue
2025-03-31,Customer_0726,Return,2078539314.00,4004589347.00,Product_0726,Returned,IT,-1926050033.00,0.00
2025-04-01,Customer_0727,Sale,1183664330.00,698361954.70,Product_0727,Completed,HR,485302375.30,1278357476.40
2025-04-02,Customer_0728,Sale,1430354101.00,1129979739.79,Product_0728,Processing,Support,300374361.21,1501871806.05
2025-04-03,Customer_0729,Sale,1220613537.00,842223340.53,Product_0729,Shipped,Sales,378390196.47,1269438078.48
2025-04-04,Customer_0730,Sale,2062157651.00,1299159320.13,Product_0730,Delivered,Marketing,762998330.87,2165265533.55
2025-04-05,Customer_0731,Sale,67508956.00,64133508.20,Product_0731,Cancelled,Operations,3375447.80,68859135.12
2025-04-06,Customer_0732,Return,1013124749.00,2402866379.00,Product_0732,Returned,Finance,-1389741630.00,0.00
2025-04-07,Customer_0733,Sale,1528836043.00,1100761950.96,Product_0733,Completed,IT,428074092.04,1666431286.87
2025-04-08,Customer_0734,Sale,1004993479.00,793944848.41,Product_0734,Processing,HR,211048630.59,1045193218.16
2025-04-09,Customer_0735,Sale,160206728.00,110542642.32,Product_0735,Shipped,Support,49664085.68,152196391.60
2025-04-10,Customer_0736,Sale,265928515.00,186149960.50,Product_0736,Delivered,Sales,79778554.50,260609944.70
2025-04-11,Customer_0737,Sale,1626870303.00,1545526787.85,Product_0737,Cancelled,Marketing,81343515.15,1659407709.06
2025-04-12,Customer_0738,Return,1188247252.00,1797496032.00,Product_0738,Returned,Operations,-609248780.00,0.00
2025-04-13,Customer_0739,Sale,2138399459.00,1283039675.40,Product_0739,Completed,Finance,855359783.60,2138399459.00
2025-04-14,Customer_0740,Sale,861504026.00,482442254.56,Product_0740,Processing,IT,379061771.44,939039388.34
2025-04-15,Customer_0741,Sale,1781979215.00,1104827113.30,Product_0741,Shipped,HR,677152101.70,1728519838.55
2025-04-16,Customer_0742,Sale,1254728589.00,878310012.30,Product_0742,Delivered,Support,376418576.70,1317465018.45
2025-04-17,Customer_0743,Sale,2134170265.00,2027461751.75,Product_0743,Cancelled,Sales,106708513.25,2176853670.30
2025-04-18,Customer_0744,Return,1179697335.00,3099719717.00,Product_0744,Returned,Marketing,-1920022382.00,0.00
2025-04-19,Customer_0745,Sale,1499007304.00,884414309.36,Product_0745,Completed,Operations,614592994.64,1528987450.08
2025-04-20,Customer_0746,Sale,1546934049.00,1268485920.18,Product_0746,Processing,Finance,278448128.82,1686158113.41
2025-04-21,Customer_0747,Sale,1381315852.00,856415828.24,Product_0747,Shipped,IT,524900023.76,1464194803.12
2025-04-22,Customer_0748,Sale,735467402.00,551600551.50,Product_0748,Delivered,HR,183866850.50,794304794.16
2025-04-23,Customer_0749,Sale,468423912.00,445002716.40,Product_0749,Cancelled,Support,23421195.60,477792390.24
2025-04-24,Customer_0750,Return,1351196411.00,1554907308.00,Product_0750,Returned,Sales,-203710897.00,0.00
2025-04-25,Customer_0751,Sale,564141007.00,462595625.74,Product_0751,Completed,Marketing,101545381.26,569782417.07
2025-04-26,Customer_0752,Sale,399897378.00,295924059.72,Product_0752,Processing,Operations,103973318.28,399897378.00
2025-04-27,Customer_0753,Sale,2081474747.00,1623550302.66,Product_0753,Shipped,Finance,457924444.34,2143918989.41
2025-04-28,Customer_0754,Sale,1849909076.00,1405930897.76,Product_0754,Delivered,IT,443978178.24,1905406348.28
2025-04-29,Customer_0755,Sale,96416828.00,91595986.60,Product_0755,Cancelled,HR,4820841.40,98345164.56
2025-04-30,Customer_0756,Return,1988690996.00,3873236771.00,Product_0756,Returned,Support,-1884545775.00,0.00
2025-05-01,Customer_0757,Sale,276196728.00,185051807.76,Product_0757,Completed,Sales,91144920.24,292768531.68
2025-05-02,Customer_0758,Sale,80773006.00,61387484.56,Product_0758,Processing,Marketing,19385521.44,80773006.00
2025-05-03,Customer_0759,Sale,551707797.00,364127146.02,Product_0759,Shipped,Operations,187580650.98,535156563.09
2025-05-04,Customer_0760,Sale,2138514512.00,1176182981.60,Product_0760,Delivered,Finance,962331530.40,2266825382.72
2025-05-05,Customer_0761,Sale,1414484305.00,1343760089.75,Product_0761,Cancelled,IT,70724215.25,1442773991.10
2025-05-06,Customer_0762,Return,508241739.00,599964237.00,Product_0762,Returned,HR,-91722498.00,0.00
2025-05-07,Customer_0763,Sale,1840679419.00,1141221239.78,Product_0763,Completed,Support,699458179.22,1914306595.76
2025-05-08,Customer_0764,Sale,1809210602.00,1194078997.32,Product_0764,Processing,Sales,615131604.68,1972039556.18
2025-05-09,Customer_0765,Sale,1351352250.00,1027027710.00,Product_0765,Shipped,Marketing,324324540.00,1337838727.50
2025-05-10,Customer_0766,Sale,1706422104.00,1416330346.32,Product_0766,Delivered,Operations,290091757.68,1774678988.16
2025-05-11,Customer_0767,Sale,649716062.00,617230258.90,Product_0767,Cancelled,Finance,32485803.10,662710383.24
2025-05-12,Customer_0768,Return,627148661.00,1986771821.00,Product_0768,Returned,IT,-1359623160.00,0.00
2025-05-13,Customer_0769,Sale,1270725185.00,1067409155.40,Product_0769,Completed,HR,203316029.60,1258017933.15
2025-05-14,Customer_0770,Sale,609827992.00,506157233.36,Product_0770,Processing,Support,103670758.64,603729712.08
2025-05-15,Customer_0771,Sale,1659273372.00,1012156756.92,Product_0771,Shipped,Sales,647116615.08,1659273372.00
2025-05-16,Customer_0772,Sale,936310198.00,692869546.52,Product_0772,Delivered,Marketing,243440651.48,1011215013.84
2025-05-17,Customer_0773,Sale,879829970.00,835838471.50,Product_0773,Cancelled,Operations,43991498.50,897426569.40
2025-05-18,Customer_0774,Return,2006271525.00,2739841752.00,Product_0774,Returned,Finance,-733570227.00,0.00
2025-05-19,Customer_0775,Sale,1043278843.00,730295190.10,Product_0775,Completed,IT,312983652.90,1074577208.29
2025-05-20,Customer_0776,Sale,708411006.00,609233465.16,Product_0776,Processing,HR,99177540.84,672990455.70
2025-05-21,Customer_0777,Sale,555013175.00,405159617.75,Product_0777,Shipped,Support,149853557.25,543912911.50
2025-05-22,Customer_0778,Sale,173330794.00,124798171.68,Product_0778,Delivered,Sales,48532622.32,168130870.18
2025-05-23,Customer_0779,Sale,1196753155.00,1136915497.25,Product_0779,Cancelled,Marketing,59837657.75,1220688218.10
2025-05-24,Customer_0780,Return,412547024.00,2073999547.00,Product_0780,Returned,Operations,-1661452523.00,0.00
2025-05-25,Customer_0781,Sale,2076702867.00,1765197436.95,Product_0781,Completed,Finance,311505430.05,2055935838.33
2025-05-26,Customer_0782,Sale,1268671936.00,875383635.84,Product_0782,Processing,IT,393288300.16,1382852410.24
2025-05-27,Customer_0783,Sale,1311666506.00,813233233.72,Product_0783,Shipped,HR,498433272.28,1298549840.94
2025-05-28,Customer_0784,Sale,141679795.00,77923887.25,Product_0784,Delivered,Support,63755907.75,136012603.20
2025-05-29,Customer_0785,Sale,2088687229.00,1984252867.55,Product_0785,Cancelled,Sales,104434361.45,2130460973.58
2025-05-30,Customer_0786,Return,1222083392.00,2628823553.00,Product_0786,Returned,Marketing,-1406740161.00,0.00
2025-05-31,Customer_0787,Sale,1756805535.00,1475716649.40,Product_0787,Completed,Operations,281088885.60,1879781922.45
2025-06-01,Customer_0788,Sale,123332708.00,67832989.40,Product_0788,Processing,Finance,55499718.60,128266016.32
2025-06-02,Customer_0789,Sale,671674580.00,423154985.40,Product_0789,Shipped,IT,248519594.60,725408546.40
2025-06-03,Customer_0790,Sale,2085433586.00,1522366517.78,Product_0790,Delivered,HR,563067068.22,1981161906.70
2025-06-04,Customer_0791,Sale,1176057589.00,1117254709.55,Product_0791,Cancelled,Support,58802879.45,1199578740.78
2025-06-05,Customer_0792,Return,1185791641.00,1857105505.00,Product_0792,Returned,Sales,-671313864.00,0.00
2025-06-06,Customer_0793,Sale,1681482646.00,1496519554.94,Product_0793,Completed,Marketing,184963091.06,1832816084.14
2025-06-07,Customer_0794,Sale,1616424.00,1050675.60,Product_0794,Processing,Operations,565748.40,1632588.24
2025-06-08,Customer_0795,Sale,1674633576.00,921048466.80,Product_0795,Shipped,Finance,753585109.20,1674633576.00
2025-06-09,Customer_0796,Sale,232686496.00,179168601.92,Product_0796,Delivered,IT,53517894.08,246647685.76
2025-06-10,Customer_0797,Sale,658057694.00,625154809.30,Product_0797,Cancelled,HR,32902884.70,671218847.88
2025-06-11,Customer_0798,Return,615914307.00,2370784640.00,Product_0798,Returned,Support,-1754870333.00,0.00
2025-06-12,Customer_0799,Sale,1738678040.00,1043206824.00,Product_0799,Completed,Sales,695471216.00,1756064820.40
2025-06-13,Customer_0800,Sale,394723227.00,331567510.68,Product_0800,Processing,Marketing,63155716.32,406564923.81
2025-06-14,Customer_0801,Sale,266173807.00,202292093.32,Product_0801,Shipped,Operations,63881713.68,255526854.72
2025-06-15,Customer_0802,Sale,1251338744.00,1063637932.40,Product_0802,Delivered,Finance,187700811.60,1338932456.08
2025-06-16,Customer_0803,Sale,857604267.00,814724053.65,Product_0803,Cancelled,IT,42880213.35,874756352.34
2025-06-17,Customer_0804,Return,361347473.00,1346828910.00,Product_0804,Returned,HR,-985481437.00,0.00
2025-06-18,Customer_0805,Sale,307558540.00,230668905.00,Product_0805,Completed,Support,76889635.00,295256198.40
2025-06-19,Customer_0806,Sale,1601969770.00,897103071.20,Product_0806,Processing,Sales,704866698.80,1585950072.30
2025-06-20,Customer_0807,Sale,837628102.00,527705704.26,Product_0807,Shipped,Marketing,309922397.74,887885788.12
2025-06-21,Customer_0808,Sale,885349866.00,637451903.52,Product_0808,Delivered,Operations,247897962.48,885349866.00
2025-06-22,Customer_0809,Sale,1925086984.00,1828832634.80,Product_0809,Cancelled,Finance,96254349.20,1963588723.68
2025-06-23,Customer_0810,Return,839540232.00,1734522958.00,Product_0810,Returned,IT,-894982726.00,0.00
2025-06-24,Customer_0811,Sale,2037788380.00,1263428795.60,Product_0811,Completed,HR,774359584.40,2078544147.60
2025-06-25,Customer_0812,Sale,1120088887.00,929673776.21,Product_0812,Processing,Support,190415110.79,1176093331.35
2025-06-26,Customer_0813,Sale,773218183.00,479395273.46,Product_0813,Shipped,Sales,293822909.54,773218183.00
2025-06-27,Customer_0814,Sale,1233840552.00,1024087658.16,Product_0814,Delivered,Marketing,209752893.84,1332547796.16
2025-06-28,Customer_0815,Sale,1377648804.00,1308766363.80,Product_0815,Cancelled,Operations,68882440.20,1405201780.08
2025-06-29,Customer_0816,Return,1381280854.00,1822056678.00,Product_0816,Returned,Finance,-440775824.00,0.00
2025-06-30,Customer_0817,Sale,941502519.00,734371964.82,Product_0817,Completed,IT,207130554.18,1016822720.52
2025-07-01,Customer_0818,Sale,2014558038.00,1249025983.56,Product_0818,Processing,HR,765532054.44,1954121296.86
2025-07-02,Customer_0819,Sale,156544953.00,109581467.10,Product_0819,Shipped,Support,46963485.90,169068549.24
2025-07-03,Customer_0820,Sale,2023345849.00,1193774050.91,Product_0820,Delivered,Sales,829571798.09,2043579307.49
2025-07-04,Customer_0821,Sale,1484158043.00,1409950140.85,Product_0821,Cancelled,Marketing,74207902.15,1513841203.86
2025-07-05,Customer_0822,Return,1235640293.00,1269344823.00,Product_0822,Returned,Operations,-33704530.00,0.00
2025-07-06,Customer_0823,Sale,2038913516.00,1202958974.44,Product_0823,Completed,Finance,835954541.56,2100080921.48
2025-07-07,Customer_0824,Sale,1169544584.00,877158438.00,Product_0824,Processing,IT,292386146.00,1251412704.88
2025-07-08,Customer_0825,Sale,318825521.00,216801354.28,Product_0825,Shipped,HR,102024166.72,331578541.84
2025-07-09,Customer_0826,Sale,1521493985.00,1232410127.85,Product_0826,Delivered,Support,289083857.15,1445419285.75
2025-07-10,Customer_0827,Sale,100116766.00,95110927.70,Product_0827,Cancelled,Sales,5005838.30,102119101.32
2025-07-11,Customer_0828,Return,166660586.00,1043821125.00,Product_0828,Returned,Marketing,-877160539.00,0.00
2025-07-12,Customer_0829,Sale,1418676998.00,993073898.60,Product_0829,Completed,Operations,425603099.40,1546357927.82
2025-07-13,Customer_0830,Sale,879421009.00,545241025.58,Product_0830,Processing,Finance,334179983.42,949774689.72
2025-07-14,Customer_0831,Sale,199758303.00,141828395.13,Product_0831,Shipped,IT,57929907.87,203753469.06
2025-07-15,Customer_0832,Sale,1938940716.00,1105196208.12,Product_0832,Delivered,HR,833744507.88,2035887751.80
2025-07-16,Customer_0833,Sale,528763621.00,502325439.95,Product_0833,Cancelled,Support,26438181.05,539338893.42
2025-07-17,Customer_0834,Return,973188466.00,1311803683.00,Product_0834,Returned,Sales,-338615217.00,0.00
2025-07-18,Customer_0835,Sale,313035612.00,241037421.24,Product_0835,Completed,Marketing,71998190.76,313035612.00
2025-07-19,Customer_0836,Sale,658019147.00,539575700.54,Product_0836,Processing,Operations,118443446.46,638278572.59
2025-07-20,Customer_0837,Sale,438278744.00,368154144.96,Product_0837,Shipped,Finance,70124599.04,438278744.00
2025-07-21,Customer_0838,Sale,182161992.00,125691774.48,Product_0838,Delivered,IT,56470217.52,196734951.36
2025-07-22,Customer_0839,Sale,481614308.00,457533592.60,Product_0839,Cancelled,HR,24080715.40,491246594.16
2025-07-23,Customer_0840,Return,1321718006.00,2154924371.00,Product_0840,Returned,Support,-833206365.00,0.00
2025-07-24,Customer_0841,Sale,720832449.00,475749416.34,Product_0841,Completed,Sales,245083032.66,720832449.00
2025-07-25,Customer_0842,Sale,558243254.00,334945952.40,Product_0842,Processing,Marketing,223297301.60,563825686.54
2025-07-26,Customer_0843,Sale,965186163.00,849363823.44,Product_0843,Shipped,Operations,115822339.56,1032749194.41
2025-07-27,Customer_0844,Sale,1668158125.00,1401252825.00,Product_0844,Delivered,Finance,266905300.00,1718202868.75
2025-07-28,Customer_0845,Sale,1535386998.00,1458617648.10,Product_0845,Cancelled,IT,76769349.90,1566094737.96
2025-07-29,Customer_0846,Return,1146178652.00,3252096665.00,Product_0846,Returned,HR,-2105918013.00,0.00
2025-07-30,Customer_0847,Sale,2040964870.00,1142940327.20,Product_0847,Completed,Support,898024542.80,2102193816.10
2025-07-31,Customer_0848,Sale,2095505714.00,1341123656.96,Product_0848,Processing,Sales,754382057.04,2116460771.14
2025-08-01,Customer_0849,Sale,2003109440.00,1382145513.60,Product_0849,Shipped,Marketing,620963926.40,2063202723.20
2025-08-02,Customer_0850,Sale,1118775575.00,850269437.00,Product_0850,Delivered,Operations,268506138.00,1152338842.25
2025-08-03,Customer_0851,Sale,1113268716.00,1057605280.20,Product_0851,Cancelled,Finance,55663435.80,1135534090.32
2025-08-04,Customer_0852,Return,1873917000.00,2367763574.00,Product_0852,Returned,IT,-493846574.00,0.00
2025-08-05,Customer_0853,Sale,610183218.00,341702602.08,Product_0853,Completed,HR,268480615.92,640692378.90
2025-08-06,Customer_0854,Sale,56804636.00,45443708.80,Product_0854,Processing,Support,11360927.20,58508775.08
2025-08-07,Customer_0855,Sale,1195292458.00,896469343.50,Product_0855,Shipped,Sales,298823114.50,1290915854.64
2025-08-08,Customer_0856,Sale,1252832448.00,739171144.32,Product_0856,Delivered,Marketing,513661303.68,1240304123.52
2025-08-09,Customer_0857,Sale,1532434955.00,1455813207.25,Product_0857,Cancelled,Operations,76621747.75,1563083654.10
2025-08-10,Customer_0858,Return,1556027956.00,2368488795.00,Product_0858,Returned,Finance,-812460839.00,0.00
2025-08-11,Customer_0859,Sale,530469981.00,323586688.41,Product_0859,Completed,IT,206883292.59,562298179.86
2025-08-12,Customer_0860,Sale,1629353832.00,1107960605.76,Product_0860,Processing,HR,521393226.24,1580473217.04
2025-08-13,Customer_0861,Sale,1633654329.00,1290586919.91,Product_0861,Shipped,Support,343067409.09,1568308155.84
2025-08-14,Customer_0862,Sale,724728325.00,485567977.75,Product_0862,Delivered,Sales,239160347.25,695739192.00
2025-08-15,Customer_0863,Sale,117114756.00,111259018.20,Product_0863,Cancelled,Marketing,5855737.80,119457051.12
2025-08-16,Customer_0864,Return,886392703.00,2018994407.00,Product_0864,Returned,Operations,-1132601704.00,0.00
2025-08-17,Customer_0865,Sale,1429649914.00,872086447.54,Product_0865,Completed,Finance,557563466.46,1358167418.30
2025-08-18,Customer_0866,Sale,1014423483.00,689807968.44,Product_0866,Processing,IT,324615514.56,973846543.68
2025-08-19,Customer_0867,Sale,1873085871.00,1254967533.57,Product_0867,Shipped,HR,618118337.43,1798162436.16
2025-08-20,Customer_0868,Sale,243084623.00,138558235.11,Product_0868,Delivered,Support,104526387.89,240653776.77
2025-08-21,Customer_0869,Sale,527015028.00,500664276.60,Product_0869,Cancelled,Sales,26350751.40,537555328.56
2025-08-22,Customer_0870,Return,983879608.00,2306057812.00,Product_0870,Returned,Marketing,-1322178204.00,0.00
2025-08-23,Customer_0871,Sale,2055029938.00,1787876046.06,Product_0871,Completed,Operations,267153891.94,2198882033.66
2025-08-24,Customer_0872,Sale,2109550288.00,1518876207.36,Product_0872,Processing,Finance,590674080.64,2172836796.64
2025-08-25,Customer_0873,Sale,1347845744.00,781750531.52,Product_0873,Shipped,IT,566095212.48,1347845744.00
2025-08-26,Customer_0874,Sale,151429120.00,125686169.60,Product_0874,Delivered,HR,25742950.40,162029158.40
2025-08-27,Customer_0875,Sale,1037946696.00,986049361.20,Product_0875,Cancelled,Support,51897334.80,1058705629.92
2025-08-28,Customer_0876,Return,1539126968.00,2824260577.00,Product_0876,Returned,Sales,-1285133609.00,0.00
2025-08-29,Customer_0877,Sale,953162672.00,848314778.08,Product_0877,Completed,Marketing,104847893.92,905504538.40
2025-08-30,Customer_0878,Sale,831471911.00,507197865.71,Product_0878,Processing,Operations,324274045.29,864730787.44
2025-08-31,Customer_0879,Sale,908782982.00,681587236.50,Product_0879,Shipped,Finance,227195745.50,972397790.74
2025-09-01,Customer_0880,Sale,756799335.00,423807627.60,Product_0880,Delivered,IT,332991707.40,764367328.35
2025-09-02,Customer_0881,Sale,40036757.00,38034919.15,Product_0881,Cancelled,HR,2001837.85,40837492.14
2025-09-03,Customer_0882,Return,354730862.00,2106032930.00,Product_0882,Returned,Support,-1751302068.00,0.00
2025-09-04,Customer_0883,Sale,1324201113.00,926940779.10,Product_0883,Completed,Sales,397260333.90,1443379213.17
2025-09-05,Customer_0884,Sale,909128659.00,536385908.81,Product_0884,Processing,Marketing,372742750.19,981858951.72
2025-09-06,Customer_0885,Sale,1724398392.00,1034639035.20,Product_0885,Shipped,Operations,689759356.80,1655422456.32
2025-09-07,Customer_0886,Sale,964423751.00,626875438.15,Product_0886,Delivered,Finance,337548312.85,993356463.53
2025-09-08,Customer_0887,Sale,1244954404.00,1182706683.80,Product_0887,Cancelled,IT,62247720.20,1269853492.08
2025-09-09,Customer_0888,Return,1703846547.00,1928751120.00,Product_0888,Returned,HR,-224904573.00,0.00
2025-09-10,Customer_0889,Sale,605241524.00,332882838.20,Product_0889,Completed,Support,272358685.80,605241524.00
2025-09-11,Customer_0890,Sale,2089855397.00,1233014684.23,Product_0890,Processing,Sales,856840712.77,2131652504.94
2025-09-12,Customer_0891,Sale,1223812826.00,746525823.86,Product_0891,Shipped,Marketing,477287002.14,1236050954.26
2025-09-13,Customer_0892,Sale,1613120653.00,1322758935.46,Product_0892,Delivered,Operations,290361717.54,1596989446.47
2025-09-14,Customer_0893,Sale,673628882.00,639947437.90,Product_0893,Cancelled,Finance,33681444.10,687101459.64
2025-09-15,Customer_0894,Return,1374485266.00,1772059874.00,Product_0894,Returned,IT,-397574608.00,0.00
2025-09-16,Customer_0895,Sale,912593896.00,666193544.08,Product_0895,Completed,HR,246400351.92,921719834.96
2025-09-17,Customer_0896,Sale,645964590.00,510312026.10,Product_0896,Processing,Support,135652563.90,658883881.80
2025-09-18,Customer_0897,Sale,708364073.00,552523976.94,Product_0897,Shipped,Sales,155840096.06,750865917.38
2025-09-19,Customer_0898,Sale,2063052522.00,1567919916.72,Product_0898,Delivered,Marketing,495132605.28,2083683047.22
2025-09-20,Customer_0899,Sale,2044631189.00,1942399629.55,Product_0899,Cancelled,Operations,102231559.45,2085523812.78
2025-09-21,Customer_0900,Return,1694411810.00,1800747232.00,Product_0900,Returned,Finance,-106335422.00,0.00
2025-09-22,Customer_0901,Sale,4746912.00,2895616.32,Product_0901,Completed,IT,1851295.68,4984257.60
2025-09-23,Customer_0902,Sale,4631165.00,2871322.30,Product_0902,Processing,HR,1759842.70,4584853.35
2025-09-24,Customer_0903,Sale,1809766066.00,1031566657.62,Product_0903,Shipped,Support,778199408.38,1845961387.32
2025-09-25,Customer_0904,Sale,143187167.00,78752941.85,Product_0904,Delivered,Sales,64434225.15,143187167.00
2025-09-26,Customer_0905,Sale,999774815.00,949786074.25,Product_0905,Cancelled,Marketing,49988740.75,1019770311.30
2025-09-27,Customer_0906,Return,1610236223.00,3331038552.00,Product_0906,Returned,Operations,-1720802329.00,0.00
2025-09-28,Customer_0907,Sale,1958152212.00,1116146760.84,Product_0907,Completed,Finance,842005451.16,1860244601.40
2025-09-29,Customer_0908,Sale,1571496891.00,1131477761.52,Product_0908,Processing,IT,440019129.48,1650071735.55
2025-09-30,Customer_0909,Sale,1958072440.00,1409812156.80,Product_0909,Shipped,HR,548260283.20,1958072440.00
2025-10-01,Customer_0910,Sale,2062684725.00,1299491376.75,Product_0910,Delivered,Support,763193348.25,2227699503.00
2025-10-02,Customer_0911,Sale,1344656033.00,1277423231.35,Product_0911,Cancelled,Sales,67232801.65,1371549153.66
2025-10-03,Customer_0912,Return,1701866605.00,3384154601.00,Product_0912,Returned,Marketing,-1682287996.00,0.00
2025-10-04,Customer_0913,Sale,1541451668.00,1341062951.16,Product_0913,Completed,Operations,200388716.84,1603109734.72
2025-10-05,Customer_0914,Sale,1435370286.00,1263125851.68,Product_0914,Processing,Finance,172244434.32,1406662880.28
2025-10-06,Customer_0915,Sale,1791922356.00,1218507202.08,Product_0915,Shipped,IT,573415153.92,1863599250.24
2025-10-07,Customer_0916,Sale,437950455.00,324083336.70,Product_0916,Delivered,HR,113867118.30,420432436.80
2025-10-08,Customer_0917,Sale,868087815.00,824683424.25,Product_0917,Cancelled,Support,43404390.75,885449571.30
2025-10-09,Customer_0918,Return,903896754.00,1702000544.00,Product_0918,Returned,Sales,-798103790.00,0.00
2025-10-10,Customer_0919,Sale,156964285.00,97317856.70,Product_0919,Completed,Marketing,59646428.30,156964285.00
2025-10-11,Customer_0920,Sale,1632947658.00,1306358126.40,Product_0920,Processing,Operations,326589531.60,1681936087.74
2025-10-12,Customer_0921,Sale,48212533.00,32302397.11,Product_0921,Shipped,Finance,15910135.89,47248282.34
2025-10-13,Customer_0922,Sale,1913086132.00,1664384934.84,Product_0922,Delivered,IT,248701197.16,2066133022.56
2025-10-14,Customer_0923,Sale,1995762544.00,1895974416.80,Product_0923,Cancelled,HR,99788127.20,2035677794.88
2025-10-15,Customer_0924,Return,1129883769.00,1270945978.00,Product_0924,Returned,Support,-141062209.00,0.00
2025-10-16,Customer_0925,Sale,1553959966.00,1383024369.74,Product_0925,Completed,Sales,170935596.26,1538420366.34
2025-10-17,Customer_0926,Sale,2085469802.00,1689230539.62,Product_0926,Processing,Marketing,396239262.38,2189743292.10
2025-10-18,Customer_0927,Sale,461544167.00,272311058.53,Product_0927,Shipped,Operations,189233108.47,489236817.02
2025-10-19,Customer_0928,Sale,1690360779.00,1031120075.19,Product_0928,Delivered,Finance,659240703.81,1774878817.95
2025-10-20,Customer_0929,Sale,424638629.00,403406697.55,Product_0929,Cancelled,IT,21231931.45,433131401.58
2025-10-21,Customer_0930,Return,691683058.00,2348745674.00,Product_0930,Returned,HR,-1657062616.00,0.00
2025-10-22,Customer_0931,Sale,1507098652.00,1054969056.40,Product_0931,Completed,Support,452129595.60,1642737530.68
2025-10-23,Customer_0932,Sale,1916155051.00,1073046828.56,Product_0932,Processing,Sales,843108222.44,1954478152.02
2025-10-24,Customer_0933,Sale,602322859.00,331277572.45,Product_0933,Shipped,Marketing,271045286.55,638462230.54
2025-10-25,Customer_0934,Sale,1974956517.00,1757711300.13,Product_0934,Delivered,Operations,217245216.87,2053954777.68
2025-10-26,Customer_0935,Sale,1122669939.00,1066536442.05,Product_0935,Cancelled,Finance,56133496.95,1145123337.78
2025-10-27,Customer_0936,Return,1590016263.00,3070116022.00,Product_0936,Returned,IT,-1480099759.00,0.00
2025-10-28,Customer_0937,Sale,448886312.00,359109049.60,Product_0937,Completed,HR,89777262.40,457864038.24
2025-10-29,Customer_0938,Sale,815688548.00,587295754.56,Product_0938,Processing,Support,228392793.44,783061006.08
2025-10-30,Customer_0939,Sale,1526950951.00,1282638798.84,Product_0939,Shipped,Sales,244312152.16,1603298498.55
2025-10-31,Customer_0940,Sale,2128532110.00,1575113761.40,Product_0940,Delivered,Marketing,553418348.60,2043390825.60
2025-11-01,Customer_0941,Sale,983697080.00,934512226.00,Product_0941,Cancelled,Operations,49184854.00,1003371021.60
2025-11-02,Customer_0942,Return,1139487744.00,2361136038.00,Product_0942,Returned,Finance,-1221648294.00,0.00
2025-11-03,Customer_0943,Sale,1499881240.00,1214903804.40,Product_0943,Completed,IT,284977435.60,1529878864.80
2025-11-04,Customer_0944,Sale,1509479925.00,1177394341.50,Product_0944,Processing,HR,332085583.50,1494385125.75
2025-11-05,Customer_0945,Sale,753098019.00,579885474.63,Product_0945,Shipped,Support,173212544.37,775690959.57
2025-11-06,Customer_0946,Sale,42145086.00,27394305.90,Product_0946,Delivered,Sales,14750780.10,40037831.70
2025-11-07,Customer_0947,Sale,109519979.00,104043980.05,Product_0947,Cancelled,Marketing,5475998.95,111710378.58
2025-11-08,Customer_0948,Return,1292576703.00,1525464893.00,Product_0948,Returned,Operations,-232888190.00,0.00
2025-11-09,Customer_0949,Sale,2005619227.00,1203371536.20,Product_0949,Completed,Finance,802247690.80,1965506842.46
2025-11-10,Customer_0950,Sale,479499276.00,364419449.76,Product_0950,Processing,IT,115079826.24,503474239.80
2025-11-11,Customer_0951,Sale,46264994.00,30072246.10,Product_0951,Shipped,HR,16192747.90,45802344.06
2025-11-12,Customer_0952,Sale,46829623.00,27161181.34,Product_0952,Delivered,Support,19668441.66,48702807.92
2025-11-13,Customer_0953,Sale,1886400152.00,1792080144.40,Product_0953,Cancelled,Sales,94320007.60,1924128155.04
2025-11-14,Customer_0954,Return,1934782627.00,3305499312.00,Product_0954,Returned,Marketing,-1370716685.00,0.00
2025-11-15,Customer_0955,Sale,593383735.00,445037801.25,Product_0955,Completed,Operations,148345933.75,563714548.25
2025-11-16,Customer_0956,Sale,851634801.00,587628012.69,Product_0956,Processing,Finance,264006788.31,860151149.01
2025-11-17,Customer_0957,Sale,1694420396.00,1355536316.80,Product_0957,Shipped,IT,338884079.20,1626643580.16
2025-11-18,Customer_0958,Sale,600184063.00,354108597.17,Product_0958,Delivered,HR,246075465.83,624191425.52
2025-11-19,Customer_0959,Sale,1789719126.00,1700233169.70,Product_0959,Cancelled,Support,89485956.30,1825513508.52
2025-11-20,Customer_0960,Return,45868464.00,1568362561.00,Product_0960,Returned,Sales,-1522494097.00,0.00
2025-11-21,Customer_0961,Sale,1612349941.00,1128644958.70,Product_0961,Completed,Marketing,483704982.30,1547855943.36
2025-11-22,Customer_0962,Sale,276378136.00,234921415.60,Product_0962,Processing,Operations,41456720.40,273614354.64
2025-11-23,Customer_0963,Sale,789613503.00,615898532.34,Product_0963,Shipped,Finance,173714970.66,805405773.06
2025-11-24,Customer_0964,Sale,304222141.00,182533284.60,Product_0964,Delivered,IT,121688856.40,316391026.64
2025-11-25,Customer_0965,Sale,1932088380.00,1835483961.00,Product_0965,Cancelled,HR,96604419.00,1970730147.60
2025-11-26,Customer_0966,Return,1693984852.00,2121991399.00,Product_0966,Returned,Support,-428006547.00,0.00
2025-11-27,Customer_0967,Sale,1470440342.00,1279283097.54,Product_0967,Completed,Sales,191157244.46,1396918324.90
