name,email,phone,address,city,country,tax_id,contact_person,total_purchased,purchase_order_count,rating,status,notes
Supplier_0488,supplier0488@example.com,0700000488,SupplierAddr_0488_VungTau,VungTau,Vietnam,TAX000000488,Contact_0488,1429505365.00,40,poor,inactive,demo_data
Supplier_0489,supplier0489@example.com,0700000489,SupplierAddr_0489_BinhDuong,BinhDuong,Vietnam,TAX000000489,Contact_0489,2261723758.00,232,excellent,blocked,demo_data
Supplier_0490,supplier0490@example.com,0700000490,SupplierAddr_0490_BacNinh,BacNinh,Vietnam,TAX000000490,Contact_0490,1641592386.00,212,good,active,demo_data
Supplier_0491,supplier0491@example.com,0700000491,SupplierAddr_0491_HaNoi,HaNoi,Vietnam,TAX000000491,Contact_0491,1156184300.00,390,average,inactive,demo_data
Supplier_0492,supplier0492@example.com,0700000492,SupplierAddr_0492_HoChiMinh,HoChiMinh,Vietnam,TAX000000492,Contact_0492,233168574.00,31,poor,blocked,demo_data
Supplier_0493,supplier0493@example.com,0700000493,SupplierAddr_0493_DaNang,DaNang,Vietnam,TAX000000493,Contact_0493,769556909.00,359,excellent,active,demo_data
Supplier_0494,supplier0494@example.com,0700000494,SupplierAddr_0494_HaiPhong,HaiPhong,Vietnam,TAX000000494,Contact_0494,907603030.00,349,good,inactive,demo_data
Supplier_0495,supplier0495@example.com,0700000495,SupplierAddr_0495_CanTho,CanTho,Vietnam,TAX000000495,Contact_0495,898607543.00,179,average,blocked,demo_data
Supplier_0496,supplier0496@example.com,0700000496,SupplierAddr_0496_Hue,Hue,Vietnam,TAX000000496,Contact_0496,958629309.00,196,poor,active,demo_data
Supplier_0497,supplier0497@example.com,0700000497,SupplierAddr_0497_NhaTrang,NhaTrang,Vietnam,TAX000000497,Contact_0497,1025725958.00,2,excellent,inactive,demo_data
Supplier_0498,supplier0498@example.com,0700000498,SupplierAddr_0498_VungTau,VungTau,Vietnam,TAX000000498,Contact_0498,199849858.00,169,good,blocked,demo_data
Supplier_0499,supplier0499@example.com,0700000499,SupplierAddr_0499_BinhDuong,BinhDuong,Vietnam,TAX000000499,Contact_0499,1239473547.00,96,average,active,demo_data
Supplier_0500,supplier0500@example.com,0700000500,SupplierAddr_0500_BacNinh,BacNinh,Vietnam,TAX000000500,Contact_0500,187539344.00,183,poor,inactive,demo_data
Supplier_0501,supplier0501@example.com,0700000501,SupplierAddr_0501_HaNoi,HaNoi,Vietnam,TAX000000501,Contact_0501,108050168.00,388,excellent,blocked,demo_data
Supplier_0502,supplier0502@example.com,0700000502,SupplierAddr_0502_HoChiMinh,HoChiMinh,Vietnam,TAX000000502,Contact_0502,639135425.00,294,good,active,demo_data
Supplier_0503,supplier0503@example.com,0700000503,SupplierAddr_0503_DaNang,DaNang,Vietnam,TAX000000503,Contact_0503,2266299724.00,210,average,inactive,demo_data
Supplier_0504,supplier0504@example.com,0700000504,SupplierAddr_0504_HaiPhong,HaiPhong,Vietnam,TAX000000504,Contact_0504,2013326261.00,191,poor,blocked,demo_data
Supplier_0505,supplier0505@example.com,0700000505,SupplierAddr_0505_CanTho,CanTho,Vietnam,TAX000000505,Contact_0505,1736823711.00,15,excellent,active,demo_data
Supplier_0506,supplier0506@example.com,0700000506,SupplierAddr_0506_Hue,Hue,Vietnam,TAX000000506,Contact_0506,1436012950.00,176,good,inactive,demo_data
Supplier_0507,supplier0507@example.com,0700000507,SupplierAddr_0507_NhaTrang,NhaTrang,Vietnam,TAX000000507,Contact_0507,1676494285.00,347,average,blocked,demo_data
Supplier_0508,supplier0508@example.com,0700000508,SupplierAddr_0508_VungTau,VungTau,Vietnam,TAX000000508,Contact_0508,233671057.00,162,poor,active,demo_data
Supplier_0509,supplier0509@example.com,0700000509,SupplierAddr_0509_BinhDuong,BinhDuong,Vietnam,TAX000000509,Contact_0509,1602398270.00,100,excellent,inactive,demo_data
Supplier_0510,supplier0510@example.com,0700000510,SupplierAddr_0510_BacNinh,BacNinh,Vietnam,TAX000000510,Contact_0510,1302789154.00,394,good,blocked,demo_data
Supplier_0511,supplier0511@example.com,0700000511,SupplierAddr_0511_HaNoi,HaNoi,Vietnam,TAX000000511,Contact_0511,1666896509.00,128,average,active,demo_data
Supplier_0512,supplier0512@example.com,0700000512,SupplierAddr_0512_HoChiMinh,HoChiMinh,Vietnam,TAX000000512,Contact_0512,162170504.00,195,poor,inactive,demo_data
Supplier_0513,supplier0513@example.com,0700000513,SupplierAddr_0513_DaNang,DaNang,Vietnam,TAX000000513,Contact_0513,1257803396.00,295,excellent,blocked,demo_data
Supplier_0514,supplier0514@example.com,0700000514,SupplierAddr_0514_HaiPhong,HaiPhong,Vietnam,TAX000000514,Contact_0514,2218689487.00,253,good,active,demo_data
Supplier_0515,supplier0515@example.com,0700000515,SupplierAddr_0515_CanTho,CanTho,Vietnam,TAX000000515,Contact_0515,477705813.00,373,average,inactive,demo_data
Supplier_0516,supplier0516@example.com,0700000516,SupplierAddr_0516_Hue,Hue,Vietnam,TAX000000516,Contact_0516,404495531.00,282,poor,blocked,demo_data
Supplier_0517,supplier0517@example.com,0700000517,SupplierAddr_0517_NhaTrang,NhaTrang,Vietnam,TAX000000517,Contact_0517,996059249.00,380,excellent,active,demo_data
Supplier_0518,supplier0518@example.com,0700000518,SupplierAddr_0518_VungTau,VungTau,Vietnam,TAX000000518,Contact_0518,1919993542.00,362,good,inactive,demo_data
Supplier_0519,supplier0519@example.com,0700000519,SupplierAddr_0519_BinhDuong,BinhDuong,Vietnam,TAX000000519,Contact_0519,1783225246.00,387,average,blocked,demo_data
Supplier_0520,supplier0520@example.com,0700000520,SupplierAddr_0520_BacNinh,BacNinh,Vietnam,TAX000000520,Contact_0520,1935215517.00,161,poor,active,demo_data
Supplier_0521,supplier0521@example.com,0700000521,SupplierAddr_0521_HaNoi,HaNoi,Vietnam,TAX000000521,Contact_0521,705899534.00,144,excellent,inactive,demo_data
Supplier_0522,supplier0522@example.com,0700000522,SupplierAddr_0522_HoChiMinh,HoChiMinh,Vietnam,TAX000000522,Contact_0522,886720107.00,72,good,blocked,demo_data
Supplier_0523,supplier0523@example.com,0700000523,SupplierAddr_0523_DaNang,DaNang,Vietnam,TAX000000523,Contact_0523,1348351330.00,81,average,active,demo_data
Supplier_0524,supplier0524@example.com,0700000524,SupplierAddr_0524_HaiPhong,HaiPhong,Vietnam,TAX000000524,Contact_0524,551662180.00,230,poor,inactive,demo_data
Supplier_0525,supplier0525@example.com,0700000525,SupplierAddr_0525_CanTho,CanTho,Vietnam,TAX000000525,Contact_0525,2100449773.00,63,excellent,blocked,demo_data
Supplier_0526,supplier0526@example.com,0700000526,SupplierAddr_0526_Hue,Hue,Vietnam,TAX000000526,Contact_0526,453829210.00,55,good,active,demo_data
Supplier_0527,supplier0527@example.com,0700000527,SupplierAddr_0527_NhaTrang,NhaTrang,Vietnam,TAX000000527,Contact_0527,224876497.00,182,average,inactive,demo_data
Supplier_0528,supplier0528@example.com,0700000528,SupplierAddr_0528_VungTau,VungTau,Vietnam,TAX000000528,Contact_0528,1798303197.00,278,poor,blocked,demo_data
Supplier_0529,supplier0529@example.com,0700000529,SupplierAddr_0529_BinhDuong,BinhDuong,Vietnam,TAX000000529,Contact_0529,1485882525.00,286,excellent,active,demo_data
Supplier_0530,supplier0530@example.com,0700000530,SupplierAddr_0530_BacNinh,BacNinh,Vietnam,TAX000000530,Contact_0530,1885676475.00,353,good,inactive,demo_data
Supplier_0531,supplier0531@example.com,0700000531,SupplierAddr_0531_HaNoi,HaNoi,Vietnam,TAX000000531,Contact_0531,691926000.00,272,average,blocked,demo_data
Supplier_0532,supplier0532@example.com,0700000532,SupplierAddr_0532_HoChiMinh,HoChiMinh,Vietnam,TAX000000532,Contact_0532,422478845.00,56,poor,active,demo_data
Supplier_0533,supplier0533@example.com,0700000533,SupplierAddr_0533_DaNang,DaNang,Vietnam,TAX000000533,Contact_0533,801050094.00,370,excellent,inactive,demo_data
Supplier_0534,supplier0534@example.com,0700000534,SupplierAddr_0534_HaiPhong,HaiPhong,Vietnam,TAX000000534,Contact_0534,2000517021.00,91,good,blocked,demo_data
Supplier_0535,supplier0535@example.com,0700000535,SupplierAddr_0535_CanTho,CanTho,Vietnam,TAX000000535,Contact_0535,1554042281.00,14,average,active,demo_data
Supplier_0536,supplier0536@example.com,0700000536,SupplierAddr_0536_Hue,Hue,Vietnam,TAX000000536,Contact_0536,916071372.00,115,poor,inactive,demo_data
Supplier_0537,supplier0537@example.com,0700000537,SupplierAddr_0537_NhaTrang,NhaTrang,Vietnam,TAX000000537,Contact_0537,1374638325.00,207,excellent,blocked,demo_data
Supplier_0538,supplier0538@example.com,0700000538,SupplierAddr_0538_VungTau,VungTau,Vietnam,TAX000000538,Contact_0538,122908115.00,358,good,active,demo_data
Supplier_0539,supplier0539@example.com,0700000539,SupplierAddr_0539_BinhDuong,BinhDuong,Vietnam,TAX000000539,Contact_0539,1404937291.00,80,average,inactive,demo_data
Supplier_0540,supplier0540@example.com,0700000540,SupplierAddr_0540_BacNinh,BacNinh,Vietnam,TAX000000540,Contact_0540,1730964304.00,36,poor,blocked,demo_data
Supplier_0541,supplier0541@example.com,0700000541,SupplierAddr_0541_HaNoi,HaNoi,Vietnam,TAX000000541,Contact_0541,866886519.00,237,excellent,active,demo_data
Supplier_0542,supplier0542@example.com,0700000542,SupplierAddr_0542_HoChiMinh,HoChiMinh,Vietnam,TAX000000542,Contact_0542,1638998951.00,342,good,inactive,demo_data
Supplier_0543,supplier0543@example.com,0700000543,SupplierAddr_0543_DaNang,DaNang,Vietnam,TAX000000543,Contact_0543,1854921286.00,247,average,blocked,demo_data
Supplier_0544,supplier0544@example.com,0700000544,SupplierAddr_0544_HaiPhong,HaiPhong,Vietnam,TAX000000544,Contact_0544,993966012.00,339,poor,active,demo_data
Supplier_0545,supplier0545@example.com,0700000545,SupplierAddr_0545_CanTho,CanTho,Vietnam,TAX000000545,Contact_0545,166953284.00,142,excellent,inactive,demo_data
Supplier_0546,supplier0546@example.com,0700000546,SupplierAddr_0546_Hue,Hue,Vietnam,TAX000000546,Contact_0546,1686905585.00,397,good,blocked,demo_data
Supplier_0547,supplier0547@example.com,0700000547,SupplierAddr_0547_NhaTrang,NhaTrang,Vietnam,TAX000000547,Contact_0547,1801906496.00,232,average,active,demo_data
Supplier_0548,supplier0548@example.com,0700000548,SupplierAddr_0548_VungTau,VungTau,Vietnam,TAX000000548,Contact_0548,2136822652.00,85,poor,inactive,demo_data
Supplier_0549,supplier0549@example.com,0700000549,SupplierAddr_0549_BinhDuong,BinhDuong,Vietnam,TAX000000549,Contact_0549,526193104.00,77,excellent,blocked,demo_data
Supplier_0550,supplier0550@example.com,0700000550,SupplierAddr_0550_BacNinh,BacNinh,Vietnam,TAX000000550,Contact_0550,243469853.00,69,good,active,demo_data
Supplier_0551,supplier0551@example.com,0700000551,SupplierAddr_0551_HaNoi,HaNoi,Vietnam,TAX000000551,Contact_0551,1546246566.00,390,average,inactive,demo_data
Supplier_0552,supplier0552@example.com,0700000552,SupplierAddr_0552_HoChiMinh,HoChiMinh,Vietnam,TAX000000552,Contact_0552,862494435.00,376,poor,blocked,demo_data
Supplier_0553,supplier0553@example.com,0700000553,SupplierAddr_0553_DaNang,DaNang,Vietnam,TAX000000553,Contact_0553,839458117.00,199,excellent,active,demo_data
Supplier_0554,supplier0554@example.com,0700000554,SupplierAddr_0554_HaiPhong,HaiPhong,Vietnam,TAX000000554,Contact_0554,2169401397.00,5,good,inactive,demo_data
Supplier_0555,supplier0555@example.com,0700000555,SupplierAddr_0555_CanTho,CanTho,Vietnam,TAX000000555,Contact_0555,2135049707.00,321,average,blocked,demo_data
Supplier_0556,supplier0556@example.com,0700000556,SupplierAddr_0556_Hue,Hue,Vietnam,TAX000000556,Contact_0556,1538323632.00,126,poor,active,demo_data
Supplier_0557,supplier0557@example.com,0700000557,SupplierAddr_0557_NhaTrang,NhaTrang,Vietnam,TAX000000557,Contact_0557,858742744.00,197,excellent,inactive,demo_data
Supplier_0558,supplier0558@example.com,0700000558,SupplierAddr_0558_VungTau,VungTau,Vietnam,TAX000000558,Contact_0558,1416734959.00,368,good,blocked,demo_data
Supplier_0559,supplier0559@example.com,0700000559,SupplierAddr_0559_BinhDuong,BinhDuong,Vietnam,TAX000000559,Contact_0559,1367900806.00,224,average,active,demo_data
Supplier_0560,supplier0560@example.com,0700000560,SupplierAddr_0560_BacNinh,BacNinh,Vietnam,TAX000000560,Contact_0560,2291863462.00,54,poor,inactive,demo_data
Supplier_0561,supplier0561@example.com,0700000561,SupplierAddr_0561_HaNoi,HaNoi,Vietnam,TAX000000561,Contact_0561,193662497.00,160,excellent,blocked,demo_data
Supplier_0562,supplier0562@example.com,0700000562,SupplierAddr_0562_HoChiMinh,HoChiMinh,Vietnam,TAX000000562,Contact_0562,1403143961.00,262,good,active,demo_data
Supplier_0563,supplier0563@example.com,0700000563,SupplierAddr_0563_DaNang,DaNang,Vietnam,TAX000000563,Contact_0563,288533013.00,252,average,inactive,demo_data
Supplier_0564,supplier0564@example.com,0700000564,SupplierAddr_0564_HaiPhong,HaiPhong,Vietnam,TAX000000564,Contact_0564,1512741452.00,70,poor,blocked,demo_data
Supplier_0565,supplier0565@example.com,0700000565,SupplierAddr_0565_CanTho,CanTho,Vietnam,TAX000000565,Contact_0565,921911800.00,28,excellent,active,demo_data
Supplier_0566,supplier0566@example.com,0700000566,SupplierAddr_0566_Hue,Hue,Vietnam,TAX000000566,Contact_0566,256980385.00,143,good,inactive,demo_data
Supplier_0567,supplier0567@example.com,0700000567,SupplierAddr_0567_NhaTrang,NhaTrang,Vietnam,TAX000000567,Contact_0567,1039076621.00,354,average,blocked,demo_data
Supplier_0568,supplier0568@example.com,0700000568,SupplierAddr_0568_VungTau,VungTau,Vietnam,TAX000000568,Contact_0568,312338062.00,266,poor,active,demo_data
Supplier_0569,supplier0569@example.com,0700000569,SupplierAddr_0569_BinhDuong,BinhDuong,Vietnam,TAX000000569,Contact_0569,766186578.00,71,excellent,inactive,demo_data
Supplier_0570,supplier0570@example.com,0700000570,SupplierAddr_0570_BacNinh,BacNinh,Vietnam,TAX000000570,Contact_0570,1523717448.00,294,good,blocked,demo_data
Supplier_0571,supplier0571@example.com,0700000571,SupplierAddr_0571_HaNoi,HaNoi,Vietnam,TAX000000571,Contact_0571,1890276575.00,52,average,active,demo_data
Supplier_0572,supplier0572@example.com,0700000572,SupplierAddr_0572_HoChiMinh,HoChiMinh,Vietnam,TAX000000572,Contact_0572,932981963.00,187,poor,inactive,demo_data
Supplier_0573,supplier0573@example.com,0700000573,SupplierAddr_0573_DaNang,DaNang,Vietnam,TAX000000573,Contact_0573,533099519.00,142,excellent,blocked,demo_data
Supplier_0574,supplier0574@example.com,0700000574,SupplierAddr_0574_HaiPhong,HaiPhong,Vietnam,TAX000000574,Contact_0574,919134672.00,257,good,active,demo_data
Supplier_0575,supplier0575@example.com,0700000575,SupplierAddr_0575_CanTho,CanTho,Vietnam,TAX000000575,Contact_0575,1348190091.00,281,average,inactive,demo_data
Supplier_0576,supplier0576@example.com,0700000576,SupplierAddr_0576_Hue,Hue,Vietnam,TAX000000576,Contact_0576,1146003623.00,137,poor,blocked,demo_data
Supplier_0577,supplier0577@example.com,0700000577,SupplierAddr_0577_NhaTrang,NhaTrang,Vietnam,TAX000000577,Contact_0577,528038803.00,366,excellent,active,demo_data
Supplier_0578,supplier0578@example.com,0700000578,SupplierAddr_0578_VungTau,VungTau,Vietnam,TAX000000578,Contact_0578,1982880011.00,228,good,inactive,demo_data
Supplier_0579,supplier0579@example.com,0700000579,SupplierAddr_0579_BinhDuong,BinhDuong,Vietnam,TAX000000579,Contact_0579,967012027.00,263,average,blocked,demo_data
Supplier_0580,supplier0580@example.com,0700000580,SupplierAddr_0580_BacNinh,BacNinh,Vietnam,TAX000000580,Contact_0580,648837527.00,399,poor,active,demo_data
Supplier_0581,supplier0581@example.com,0700000581,SupplierAddr_0581_HaNoi,HaNoi,Vietnam,TAX000000581,Contact_0581,1708993396.00,86,excellent,inactive,demo_data
Supplier_0582,supplier0582@example.com,0700000582,SupplierAddr_0582_HoChiMinh,HoChiMinh,Vietnam,TAX000000582,Contact_0582,2195139039.00,108,good,blocked,demo_data
Supplier_0583,supplier0583@example.com,0700000583,SupplierAddr_0583_DaNang,DaNang,Vietnam,TAX000000583,Contact_0583,1686567850.00,86,average,active,demo_data
Supplier_0584,supplier0584@example.com,0700000584,SupplierAddr_0584_HaiPhong,HaiPhong,Vietnam,TAX000000584,Contact_0584,1469234565.00,359,poor,inactive,demo_data
Supplier_0585,supplier0585@example.com,0700000585,SupplierAddr_0585_CanTho,CanTho,Vietnam,TAX000000585,Contact_0585,326273666.00,7,excellent,blocked,demo_data
Supplier_0586,supplier0586@example.com,0700000586,SupplierAddr_0586_Hue,Hue,Vietnam,TAX000000586,Contact_0586,90550332.00,25,good,active,demo_data
Supplier_0587,supplier0587@example.com,0700000587,SupplierAddr_0587_NhaTrang,NhaTrang,Vietnam,TAX000000587,Contact_0587,2143844700.00,321,average,inactive,demo_data
Supplier_0588,supplier0588@example.com,0700000588,SupplierAddr_0588_VungTau,VungTau,Vietnam,TAX000000588,Contact_0588,273116777.00,375,poor,blocked,demo_data
Supplier_0589,supplier0589@example.com,0700000589,SupplierAddr_0589_BinhDuong,BinhDuong,Vietnam,TAX000000589,Contact_0589,1275023501.00,340,excellent,active,demo_data
Supplier_0590,supplier0590@example.com,0700000590,SupplierAddr_0590_BacNinh,BacNinh,Vietnam,TAX000000590,Contact_0590,2032002411.00,212,good,inactive,demo_data
Supplier_0591,supplier0591@example.com,0700000591,SupplierAddr_0591_HaNoi,HaNoi,Vietnam,TAX000000591,Contact_0591,2052387318.00,233,average,blocked,demo_data
Supplier_0592,supplier0592@example.com,0700000592,SupplierAddr_0592_HoChiMinh,HoChiMinh,Vietnam,TAX000000592,Contact_0592,407915312.00,221,poor,active,demo_data
Supplier_0593,supplier0593@example.com,0700000593,SupplierAddr_0593_DaNang,DaNang,Vietnam,TAX000000593,Contact_0593,292978145.00,132,excellent,inactive,demo_data
Supplier_0594,supplier0594@example.com,0700000594,SupplierAddr_0594_HaiPhong,HaiPhong,Vietnam,TAX000000594,Contact_0594,1242981622.00,275,good,blocked,demo_data
Supplier_0595,supplier0595@example.com,0700000595,SupplierAddr_0595_CanTho,CanTho,Vietnam,TAX000000595,Contact_0595,958260324.00,127,average,active,demo_data
Supplier_0596,supplier0596@example.com,0700000596,SupplierAddr_0596_Hue,Hue,Vietnam,TAX000000596,Contact_0596,1516061318.00,138,poor,inactive,demo_data
Supplier_0597,supplier0597@example.com,0700000597,SupplierAddr_0597_NhaTrang,NhaTrang,Vietnam,TAX000000597,Contact_0597,753835952.00,136,excellent,blocked,demo_data
Supplier_0598,supplier0598@example.com,0700000598,SupplierAddr_0598_VungTau,VungTau,Vietnam,TAX000000598,Contact_0598,673418686.00,72,good,active,demo_data
Supplier_0599,supplier0599@example.com,0700000599,SupplierAddr_0599_BinhDuong,BinhDuong,Vietnam,TAX000000599,Contact_0599,1019796676.00,16,average,inactive,demo_data
Supplier_0600,supplier0600@example.com,0700000600,SupplierAddr_0600_BacNinh,BacNinh,Vietnam,TAX000000600,Contact_0600,1591576477.00,143,poor,blocked,demo_data
Supplier_0601,supplier0601@example.com,0700000601,SupplierAddr_0601_HaNoi,HaNoi,Vietnam,TAX000000601,Contact_0601,388508601.00,301,excellent,active,demo_data
Supplier_0602,supplier0602@example.com,0700000602,SupplierAddr_0602_HoChiMinh,HoChiMinh,Vietnam,TAX000000602,Contact_0602,1765749450.00,378,good,inactive,demo_data
Supplier_0603,supplier0603@example.com,0700000603,SupplierAddr_0603_DaNang,DaNang,Vietnam,TAX000000603,Contact_0603,742001123.00,372,average,blocked,demo_data
Supplier_0604,supplier0604@example.com,0700000604,SupplierAddr_0604_HaiPhong,HaiPhong,Vietnam,TAX000000604,Contact_0604,2365182606.00,4,poor,active,demo_data
Supplier_0605,supplier0605@example.com,0700000605,SupplierAddr_0605_CanTho,CanTho,Vietnam,TAX000000605,Contact_0605,1683236588.00,153,excellent,inactive,demo_data
Supplier_0606,supplier0606@example.com,0700000606,SupplierAddr_0606_Hue,Hue,Vietnam,TAX000000606,Contact_0606,422424296.00,264,good,blocked,demo_data
Supplier_0607,supplier0607@example.com,0700000607,SupplierAddr_0607_NhaTrang,NhaTrang,Vietnam,TAX000000607,Contact_0607,1519595810.00,149,average,active,demo_data
Supplier_0608,supplier0608@example.com,0700000608,SupplierAddr_0608_VungTau,VungTau,Vietnam,TAX000000608,Contact_0608,2176124892.00,103,poor,inactive,demo_data
Supplier_0609,supplier0609@example.com,0700000609,SupplierAddr_0609_BinhDuong,BinhDuong,Vietnam,TAX000000609,Contact_0609,1762749545.00,102,excellent,blocked,demo_data
Supplier_0610,supplier0610@example.com,0700000610,SupplierAddr_0610_BacNinh,BacNinh,Vietnam,TAX000000610,Contact_0610,1698605212.00,352,good,active,demo_data
Supplier_0611,supplier0611@example.com,0700000611,SupplierAddr_0611_HaNoi,HaNoi,Vietnam,TAX000000611,Contact_0611,172293733.00,153,average,inactive,demo_data
Supplier_0612,supplier0612@example.com,0700000612,SupplierAddr_0612_HoChiMinh,HoChiMinh,Vietnam,TAX000000612,Contact_0612,1854028136.00,284,poor,blocked,demo_data
Supplier_0613,supplier0613@example.com,0700000613,SupplierAddr_0613_DaNang,DaNang,Vietnam,TAX000000613,Contact_0613,1683880414.00,384,excellent,active,demo_data
Supplier_0614,supplier0614@example.com,0700000614,SupplierAddr_0614_HaiPhong,HaiPhong,Vietnam,TAX000000614,Contact_0614,2019045237.00,159,good,inactive,demo_data
Supplier_0615,supplier0615@example.com,0700000615,SupplierAddr_0615_CanTho,CanTho,Vietnam,TAX000000615,Contact_0615,428116336.00,366,average,blocked,demo_data
Supplier_0616,supplier0616@example.com,0700000616,SupplierAddr_0616_Hue,Hue,Vietnam,TAX000000616,Contact_0616,1364905634.00,60,poor,active,demo_data
Supplier_0617,supplier0617@example.com,0700000617,SupplierAddr_0617_NhaTrang,NhaTrang,Vietnam,TAX000000617,Contact_0617,2075750125.00,351,excellent,inactive,demo_data
Supplier_0618,supplier0618@example.com,0700000618,SupplierAddr_0618_VungTau,VungTau,Vietnam,TAX000000618,Contact_0618,1649231968.00,327,good,blocked,demo_data
Supplier_0619,supplier0619@example.com,0700000619,SupplierAddr_0619_BinhDuong,BinhDuong,Vietnam,TAX000000619,Contact_0619,1356117548.00,233,average,active,demo_data
Supplier_0620,supplier0620@example.com,0700000620,SupplierAddr_0620_BacNinh,BacNinh,Vietnam,TAX000000620,Contact_0620,1725305892.00,272,poor,inactive,demo_data
Supplier_0621,supplier0621@example.com,0700000621,SupplierAddr_0621_HaNoi,HaNoi,Vietnam,TAX000000621,Contact_0621,1664600643.00,118,excellent,blocked,demo_data
Supplier_0622,supplier0622@example.com,0700000622,SupplierAddr_0622_HoChiMinh,HoChiMinh,Vietnam,TAX000000622,Contact_0622,350155425.00,279,good,active,demo_data
Supplier_0623,supplier0623@example.com,0700000623,SupplierAddr_0623_DaNang,DaNang,Vietnam,TAX000000623,Contact_0623,1022002281.00,308,average,inactive,demo_data
Supplier_0624,supplier0624@example.com,0700000624,SupplierAddr_0624_HaiPhong,HaiPhong,Vietnam,TAX000000624,Contact_0624,904211557.00,81,poor,blocked,demo_data
Supplier_0625,supplier0625@example.com,0700000625,SupplierAddr_0625_CanTho,CanTho,Vietnam,TAX000000625,Contact_0625,1916139515.00,33,excellent,active,demo_data
Supplier_0626,supplier0626@example.com,0700000626,SupplierAddr_0626_Hue,Hue,Vietnam,TAX000000626,Contact_0626,847605470.00,228,good,inactive,demo_data
Supplier_0627,supplier0627@example.com,0700000627,SupplierAddr_0627_NhaTrang,NhaTrang,Vietnam,TAX000000627,Contact_0627,655073737.00,94,average,blocked,demo_data
Supplier_0628,supplier0628@example.com,0700000628,SupplierAddr_0628_VungTau,VungTau,Vietnam,TAX000000628,Contact_0628,2004329450.00,280,poor,active,demo_data
Supplier_0629,supplier0629@example.com,0700000629,SupplierAddr_0629_BinhDuong,BinhDuong,Vietnam,TAX000000629,Contact_0629,841340058.00,126,excellent,inactive,demo_data
Supplier_0630,supplier0630@example.com,0700000630,SupplierAddr_0630_BacNinh,BacNinh,Vietnam,TAX000000630,Contact_0630,1056302456.00,395,good,blocked,demo_data
Supplier_0631,supplier0631@example.com,0700000631,SupplierAddr_0631_HaNoi,HaNoi,Vietnam,TAX000000631,Contact_0631,431830195.00,352,average,active,demo_data
Supplier_0632,supplier0632@example.com,0700000632,SupplierAddr_0632_HoChiMinh,HoChiMinh,Vietnam,TAX000000632,Contact_0632,2295470463.00,81,poor,inactive,demo_data
Supplier_0633,supplier0633@example.com,0700000633,SupplierAddr_0633_DaNang,DaNang,Vietnam,TAX000000633,Contact_0633,1989602500.00,226,excellent,blocked,demo_data
Supplier_0634,supplier0634@example.com,0700000634,SupplierAddr_0634_HaiPhong,HaiPhong,Vietnam,TAX000000634,Contact_0634,1181248541.00,385,good,active,demo_data
Supplier_0635,supplier0635@example.com,0700000635,SupplierAddr_0635_CanTho,CanTho,Vietnam,TAX000000635,Contact_0635,582110339.00,200,average,inactive,demo_data
Supplier_0636,supplier0636@example.com,0700000636,SupplierAddr_0636_Hue,Hue,Vietnam,TAX000000636,Contact_0636,849652350.00,329,poor,blocked,demo_data
Supplier_0637,supplier0637@example.com,0700000637,SupplierAddr_0637_NhaTrang,NhaTrang,Vietnam,TAX000000637,Contact_0637,1837302518.00,110,excellent,active,demo_data
Supplier_0638,supplier0638@example.com,0700000638,SupplierAddr_0638_VungTau,VungTau,Vietnam,TAX000000638,Contact_0638,664040879.00,96,good,inactive,demo_data
Supplier_0639,supplier0639@example.com,0700000639,SupplierAddr_0639_BinhDuong,BinhDuong,Vietnam,TAX000000639,Contact_0639,971997001.00,353,average,blocked,demo_data
Supplier_0640,supplier0640@example.com,0700000640,SupplierAddr_0640_BacNinh,BacNinh,Vietnam,TAX000000640,Contact_0640,1348285733.00,397,poor,active,demo_data
Supplier_0641,supplier0641@example.com,0700000641,SupplierAddr_0641_HaNoi,HaNoi,Vietnam,TAX000000641,Contact_0641,975990747.00,381,excellent,inactive,demo_data
Supplier_0642,supplier0642@example.com,0700000642,SupplierAddr_0642_HoChiMinh,HoChiMinh,Vietnam,TAX000000642,Contact_0642,716755005.00,151,good,blocked,demo_data
Supplier_0643,supplier0643@example.com,0700000643,SupplierAddr_0643_DaNang,DaNang,Vietnam,TAX000000643,Contact_0643,613796703.00,101,average,active,demo_data
Supplier_0644,supplier0644@example.com,0700000644,SupplierAddr_0644_HaiPhong,HaiPhong,Vietnam,TAX000000644,Contact_0644,401323833.00,281,poor,inactive,demo_data
Supplier_0645,supplier0645@example.com,0700000645,SupplierAddr_0645_CanTho,CanTho,Vietnam,TAX000000645,Contact_0645,248627908.00,252,excellent,blocked,demo_data
Supplier_0646,supplier0646@example.com,0700000646,SupplierAddr_0646_Hue,Hue,Vietnam,TAX000000646,Contact_0646,2096158462.00,345,good,active,demo_data
Supplier_0647,supplier0647@example.com,0700000647,SupplierAddr_0647_NhaTrang,NhaTrang,Vietnam,TAX000000647,Contact_0647,1472222111.00,12,average,inactive,demo_data
Supplier_0648,supplier0648@example.com,0700000648,SupplierAddr_0648_VungTau,VungTau,Vietnam,TAX000000648,Contact_0648,2018076759.00,122,poor,blocked,demo_data
Supplier_0649,supplier0649@example.com,0700000649,SupplierAddr_0649_BinhDuong,BinhDuong,Vietnam,TAX000000649,Contact_0649,251126979.00,397,excellent,active,demo_data
